ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN,Grouped_Housing_Type
5149618,1,M,0,0,0,112500,Working,Incomplete higher,Civil marriage,-8547,-990,1,0,0,Laborers,2,23,2.5,Other
5113542,1,F,0,0,2,193500,Commercial associate,Lower secondary,Civil marriage,-9596,-2445,0,0,1,Accountants,4,26,6.5,House / apartment
5053367,1,F,0,1,0,238500,Working,Higher education,Married,-20517,-2971,1,1,0,Sales staff,2,56,8,House / apartment
5085626,1,M,0,1,1,202500,Commercial associate,Secondary / secondary special,Separated,-12440,-503,0,1,0,Core staff,2,34,1.5,House / apartment
5024899,1,F,0,0,0,157500,Commercial associate,Secondary / secondary special,Widow,-17460,-2681,1,1,0,Sales staff,1,48,7.5,Other
5069053,1,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,-17762,-2484,0,0,0,Laborers,2,49,7,House / apartment
5026537,1,F,0,1,0,112500,Working,Secondary / secondary special,Single / not married,-15839,-1381,0,1,0,High skill tech staff,1,43,4,House / apartment
5041400,1,F,0,1,0,225000,Commercial associate,Incomplete higher,Civil marriage,-8425,-94,0,1,0,Sales staff,2,23,0.5,House / apartment
5053703,1,F,0,1,0,193500,Working,Secondary / secondary special,Married,-17880,-9858,0,0,0,Cooking staff,2,49,27,Other
5053734,1,F,0,1,0,103500,State servant,Secondary / secondary special,Widow,-17873,-8460,0,1,0,Core staff,1,49,23,House / apartment
5046109,1,F,0,1,2,202500,Working,Secondary / secondary special,Civil marriage,-13643,-3883,0,0,0,Cleaning staff,4,37,10.5,House / apartment
5050567,0,M,1,0,1,675000,Working,Secondary / secondary special,Married,-17157,-4549,0,1,1,Managers,3,47,12.5,Other
5065439,1,F,1,0,2,270000,Working,Secondary / secondary special,Married,-13258,-2300,0,0,0,Managers,4,36,6.5,Other
5041071,1,F,0,0,0,112500,State servant,Secondary / secondary special,Single / not married,-10678,-1526,0,0,0,Security staff,1,29,4,Other
5105306,1,F,0,1,1,90000,Working,Secondary / secondary special,Single / not married,-12037,-2706,0,0,0,Laborers,2,33,7.5,House / apartment
5117594,1,F,0,0,0,144000,Working,Secondary / secondary special,Single / not married,-16898,-7310,1,1,0,Core staff,1,46,20,House / apartment
5046328,0,F,0,1,1,157500,Pensioner,Secondary / secondary special,Single / not married,-15466,-2269,0,1,0,Low-skill Laborers,3,42,6,House / apartment
5105823,1,F,0,0,0,67500,Working,Secondary / secondary special,Married,-9908,-2068,0,0,0,Sales staff,2,27,5.5,House / apartment
5088308,1,F,0,1,0,117000,Commercial associate,Secondary / secondary special,Married,-16160,-4852,0,0,0,Accountants,2,44,13.5,House / apartment
5091157,1,F,1,1,0,256500,Commercial associate,Secondary / secondary special,Married,-13821,-1071,0,0,1,Core staff,2,38,3,House / apartment
5036294,1,F,0,1,0,135000,State servant,Secondary / secondary special,Separated,-17999,-5700,0,1,0,Laborers,1,49,15.5,House / apartment
5009416,1,F,0,0,0,90000,Working,Secondary / secondary special,Single / not married,-19304,-464,1,1,0,Core staff,1,53,1.5,House / apartment
5010009,1,F,0,1,1,112500,State servant,Incomplete higher,Civil marriage,-10926,-3570,0,1,0,Secretaries,3,30,10,House / apartment
5118301,0,F,0,0,2,139500,Working,Incomplete higher,Married,-13166,-2988,1,1,0,Core staff,4,36,8,Other
5061871,1,M,0,1,0,157500,Working,Secondary / secondary special,Single / not married,-11264,-563,1,0,1,Drivers,1,31,1.5,House / apartment
5091264,0,F,0,1,0,202500,State servant,Secondary / secondary special,Separated,-16834,-1692,0,0,0,Medicine staff,1,46,4.5,House / apartment
5132747,0,F,1,0,0,225000,Commercial associate,Higher education,Married,-11828,-165,0,0,0,Accountants,2,32,0.5,Other
5068438,1,F,0,1,0,360000,State servant,Secondary / secondary special,Married,-19070,-10490,0,0,0,Accountants,2,52,28.5,House / apartment
5100425,0,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,-17015,-613,0,0,0,Drivers,1,47,1.5,House / apartment
5051192,1,M,0,0,0,270000,Working,Incomplete higher,Separated,-17938,-531,1,0,0,Managers,1,49,1.5,Other
5053827,1,M,1,1,0,180000,Working,Incomplete higher,Single / not married,-10789,-1702,0,0,0,Laborers,1,30,4.5,House / apartment
5065390,0,M,0,1,0,270000,Working,Secondary / secondary special,Civil marriage,-16140,-900,0,0,0,Drivers,2,44,2.5,House / apartment
5018421,0,F,0,1,0,135000,Commercial associate,Secondary / secondary special,Married,-18414,-5203,0,0,0,Sales staff,2,50,14.5,House / apartment
5038810,1,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,-13671,-473,1,1,0,Laborers,2,37,1.5,Other
5118021,1,F,0,0,0,157500,State servant,Secondary / secondary special,Single / not married,-9621,-1769,0,0,0,Medicine staff,1,26,5,Other
5095382,1,M,1,1,1,315000,Working,Higher education,Separated,-16166,-2531,0,0,0,Managers,2,44,7,House / apartment
5048033,1,M,1,1,2,180000,Working,Secondary / secondary special,Civil marriage,-13059,-4813,0,0,0,Laborers,4,36,13,House / apartment
5145904,1,F,0,1,0,193500,Working,Higher education,Married,-21029,-7280,0,0,0,High skill tech staff,2,58,20,House / apartment
5048538,0,F,1,1,1,270000,Commercial associate,Academic degree,Married,-12155,-979,0,0,0,Sales staff,3,33,2.5,House / apartment
5028376,1,F,0,0,0,180000,Working,Secondary / secondary special,Widow,-19868,-3278,0,0,0,Core staff,1,54,9,Other
5088310,1,F,0,1,0,117000,Commercial associate,Secondary / secondary special,Married,-16160,-4852,0,0,0,Accountants,2,44,13.5,House / apartment
5029106,1,M,1,0,1,315000,State servant,Secondary / secondary special,Married,-13230,-3643,0,0,1,High skill tech staff,3,36,10,House / apartment
5105507,1,F,0,1,0,495000,Commercial associate,Higher education,Married,-10684,-1032,0,0,0,Accountants,2,29,3,House / apartment
5150480,1,F,1,1,1,157500,Working,Secondary / secondary special,Married,-10808,-1739,0,0,0,Core staff,3,30,5,House / apartment
5010866,1,M,1,1,1,450000,Commercial associate,Secondary / secondary special,Married,-18173,-678,0,1,1,Core staff,3,50,2,House / apartment
5045915,1,M,1,1,0,315000,Commercial associate,Secondary / secondary special,Married,-16990,-2026,0,0,0,Drivers,2,47,5.5,Other
5090476,1,M,1,0,0,81000,State servant,Secondary / secondary special,Single / not married,-10574,-126,0,0,0,Drivers,1,29,0.5,Other
5088450,1,F,0,1,0,157500,State servant,Secondary / secondary special,Widow,-22887,-2052,0,1,0,Drivers,1,63,5.5,House / apartment
5068771,1,F,0,0,0,135000,Working,Incomplete higher,Married,-16392,-2119,0,0,0,Core staff,2,45,6,House / apartment
5069005,1,M,1,1,0,337500,Working,Higher education,Married,-10622,-1175,0,0,0,Laborers,2,29,3,Other
5051077,1,F,0,0,0,270000,Commercial associate,Secondary / secondary special,Separated,-16999,-1140,1,1,0,Sales staff,1,47,3,Other
5091285,1,M,1,1,2,180000,Working,Secondary / secondary special,Married,-14618,-4979,1,0,0,Laborers,4,40,13.5,House / apartment
5036857,1,F,0,1,0,121500,Working,Secondary / secondary special,Civil marriage,-18513,-8163,0,0,0,High skill tech staff,2,51,22.5,House / apartment
5125924,1,F,0,1,0,166500,Working,Incomplete higher,Single / not married,-9165,-348,0,0,0,High skill tech staff,1,25,1,House / apartment
5068476,1,M,1,0,1,229500,State servant,Secondary / secondary special,Married,-21665,-4342,0,0,0,Managers,3,59,12,House / apartment
5079166,0,M,1,0,0,202500,Working,Secondary / secondary special,Married,-13720,-1394,0,0,0,Laborers,2,38,4,Other
5009217,1,F,0,0,0,270000,Working,Higher education,Married,-12333,-860,1,1,0,Accountants,2,34,2.5,House / apartment
5046155,1,F,1,1,0,90000,State servant,Secondary / secondary special,Married,-19284,-2604,1,1,0,Core staff,2,53,7,House / apartment
5090071,1,F,0,1,0,130500,Working,Secondary / secondary special,Widow,-18245,-3292,0,0,0,Security staff,1,50,9,House / apartment
5021332,1,F,0,1,0,90000,State servant,Higher education,Married,-17767,-3804,0,0,0,Cooking staff,2,49,10.5,House / apartment
5009915,1,F,0,1,2,99000,Commercial associate,Higher education,Married,-12752,-433,0,1,0,Accountants,4,35,1,House / apartment
5029428,1,F,0,1,0,135000,Working,Secondary / secondary special,Separated,-16269,-1358,0,0,0,Sales staff,1,45,3.5,House / apartment
5096801,1,F,0,1,0,76500,Commercial associate,Secondary / secondary special,Widow,-20145,-11907,1,1,0,Sales staff,1,55,32.5,House / apartment
5088447,1,F,0,1,0,157500,State servant,Secondary / secondary special,Widow,-22887,-2052,0,1,0,Drivers,1,63,5.5,House / apartment
5088812,1,M,1,1,0,225000,State servant,Secondary / secondary special,Married,-13718,-3694,1,1,0,High skill tech staff,2,38,10,House / apartment
5024751,1,F,0,1,0,247500,Commercial associate,Secondary / secondary special,Married,-16340,-8647,0,0,0,Medicine staff,2,45,23.5,House / apartment
5115455,0,F,1,1,0,270000,Pensioner,Higher education,Married,-17833,-620,0,1,0,Accountants,2,49,1.5,House / apartment
5041265,1,F,0,1,0,99000,State servant,Higher education,Married,-18563,-8284,1,1,0,Laborers,2,51,22.5,House / apartment
5095370,1,M,1,1,1,315000,Working,Higher education,Separated,-16166,-2531,0,0,0,Managers,2,44,7,House / apartment
5061695,1,M,0,1,0,157500,Commercial associate,Incomplete higher,Separated,-13463,-1993,0,0,0,Security staff,1,37,5.5,House / apartment
5041833,1,F,1,0,0,112500,Working,Secondary / secondary special,Married,-17372,-978,0,1,0,Sales staff,2,48,2.5,Other
5105970,1,F,1,0,1,225000,Commercial associate,Higher education,Civil marriage,-9932,-668,0,1,1,Accountants,3,27,2,Other
5091777,1,F,0,1,0,225000,Working,Incomplete higher,Single / not married,-19538,-1904,0,0,0,Managers,1,54,5,House / apartment
5148583,1,M,1,1,0,180000,Working,Secondary / secondary special,Married,-11222,-1386,0,0,0,Drivers,2,31,4,House / apartment
5029028,0,F,0,1,0,90000,Working,Lower secondary,Single / not married,-12026,-4770,0,0,0,Cleaning staff,2,33,13,Other
5135538,1,M,1,1,5,202500,Working,Secondary / secondary special,Married,-11384,-2727,0,0,0,Managers,7,31,7.5,Other
5106043,1,F,0,0,0,157500,State servant,Higher education,Civil marriage,-18142,-3041,0,1,0,Core staff,2,50,8.5,Other
5069315,1,M,0,1,0,495000,Commercial associate,Secondary / secondary special,Civil marriage,-16741,-658,0,0,0,Managers,2,46,2,House / apartment
5105029,1,M,0,1,0,225000,Working,Incomplete higher,Married,-11616,-3344,1,1,0,Laborers,2,32,9,House / apartment
5116817,1,M,0,1,0,85500,State servant,Secondary / secondary special,Separated,-16542,-8737,1,1,0,Core staff,1,45,24,Other
5105295,1,F,0,0,0,112500,Working,Secondary / secondary special,Widow,-10240,-818,1,1,0,Core staff,1,28,2,Other
5028900,1,M,1,1,0,270000,Working,Lower secondary,Separated,-19164,-3825,1,0,0,Laborers,1,53,10.5,House / apartment
5092412,0,F,0,1,0,247500,Commercial associate,Higher education,Married,-11648,-1478,0,0,1,Managers,2,32,4,House / apartment
5048529,0,F,1,1,1,270000,Commercial associate,Academic degree,Married,-12155,-979,0,0,0,Sales staff,3,33,2.5,House / apartment
5113957,1,F,0,0,0,67500,State servant,Secondary / secondary special,Married,-17104,-3024,1,0,0,Core staff,2,47,8.5,Other
5062052,1,F,0,1,1,315000,Commercial associate,Secondary / secondary special,Separated,-18794,-1842,0,1,0,Cleaning staff,2,51,5,Other
5146046,1,F,0,1,0,360000,Commercial associate,Secondary / secondary special,Single / not married,-18577,-2441,0,0,0,Accountants,1,51,6.5,House / apartment
5146431,1,M,1,0,0,261000,Commercial associate,Incomplete higher,Civil marriage,-8897,-674,0,0,0,Sales staff,2,24,2,Other
5010099,1,F,1,1,2,306000,State servant,Higher education,Married,-13541,-3965,0,0,0,Core staff,4,37,11,House / apartment
5116282,1,F,0,0,0,112500,Commercial associate,Lower secondary,Married,-19020,-231,0,0,0,Sales staff,2,52,0.5,Other
5105819,0,M,1,0,2,202500,Commercial associate,Higher education,Married,-11716,-460,0,0,0,Managers,4,32,1.5,House / apartment
5047880,1,F,0,1,2,405000,State servant,Secondary / secondary special,Married,-18459,-4145,0,1,0,Medicine staff,4,51,11.5,House / apartment
5042215,1,F,0,0,0,225000,Commercial associate,Higher education,Married,-10559,-429,1,1,0,Drivers,2,29,1,House / apartment
5041400,1,F,0,1,0,225000,Commercial associate,Incomplete higher,Civil marriage,-8425,-94,0,1,0,Sales staff,2,23,0.5,House / apartment
5085971,1,F,0,0,0,126000,State servant,Secondary / secondary special,Separated,-20934,-2757,1,1,0,Waiters/barmen staff,1,57,7.5,House / apartment
5069131,1,F,0,0,0,135000,Commercial associate,Higher education,Married,-15360,-413,0,0,1,Core staff,2,42,1,Other
5051005,1,F,0,0,0,306000,Commercial associate,Higher education,Married,-10707,-1354,0,0,0,Managers,2,29,3.5,House / apartment
5050645,1,M,1,0,0,346500,Commercial associate,Secondary / secondary special,Married,-8990,-1566,0,0,0,Laborers,2,25,4.5,House / apartment
5117374,0,F,1,0,0,135000,Commercial associate,Lower secondary,Married,-12427,-614,0,0,0,Laborers,2,34,1.5,House / apartment
5125935,1,F,0,1,2,135000,Commercial associate,Lower secondary,Civil marriage,-9862,-1868,1,0,0,Sales staff,4,27,5,Other
5104999,1,M,1,1,1,216000,Working,Secondary / secondary special,Married,-17051,-1457,0,0,0,Laborers,3,47,4,Other
5090820,1,F,1,1,1,157500,Working,Secondary / secondary special,Civil marriage,-15851,-2317,0,0,0,Managers,3,43,6.5,House / apartment
5021947,1,F,1,1,0,445500,Commercial associate,Higher education,Married,-12477,-456,0,0,0,Managers,2,34,1,House / apartment
5047796,1,F,0,1,1,112500,Student,Secondary / secondary special,Civil marriage,-12127,-795,0,0,0,Laborers,3,33,2,House / apartment
5041692,1,F,0,1,1,135000,Working,Incomplete higher,Married,-14099,-1616,0,0,0,Core staff,3,39,4.5,House / apartment
5036517,1,F,0,0,4,171000,State servant,Secondary / secondary special,Married,-12277,-1942,1,1,0,Laborers,6,34,5.5,House / apartment
5051226,0,F,0,0,0,225000,Commercial associate,Higher education,Married,-21630,-2570,0,0,0,Sales staff,2,59,7,House / apartment
5106043,1,F,0,0,0,157500,State servant,Higher education,Civil marriage,-18142,-3041,0,1,0,Core staff,2,50,8.5,Other
5105314,1,F,0,1,0,202500,Commercial associate,Higher education,Single / not married,-12196,-2218,0,0,0,Accountants,1,33,6,Other
5010007,1,F,0,1,1,112500,State servant,Incomplete higher,Civil marriage,-10926,-3570,0,1,0,Secretaries,3,30,10,House / apartment
5114552,1,F,0,1,1,135000,Commercial associate,Secondary / secondary special,Widow,-17121,-9751,0,0,0,Core staff,2,47,26.5,Other
5117325,1,F,0,1,1,382500,State servant,Higher education,Single / not married,-12116,-553,0,0,0,Managers,2,33,1.5,Other
5135947,1,M,0,1,0,270000,Working,Higher education,Single / not married,-15222,-3153,0,1,0,Laborers,1,42,8.5,House / apartment
5137300,1,M,1,0,2,157500,Commercial associate,Higher education,Separated,-13514,-1357,0,1,0,Managers,3,37,3.5,Other
5125246,1,M,0,1,1,225000,Working,Higher education,Single / not married,-12958,-1475,1,0,1,Laborers,2,36,4,Other
5091419,1,F,0,1,0,225000,Working,Higher education,Married,-16202,-2939,1,1,0,Managers,2,44,8,House / apartment
5095628,0,F,0,0,1,171261,State servant,Secondary / secondary special,Single / not married,-9673,-493,0,0,0,Medicine staff,2,27,1.5,Other
5146440,1,F,0,1,1,90000,Commercial associate,Secondary / secondary special,Single / not married,-10525,-2135,1,1,0,Sales staff,2,29,6,House / apartment
5042286,1,F,0,1,0,157500,Working,Secondary / secondary special,Single / not married,-10809,-1222,0,0,0,Secretaries,1,30,3.5,House / apartment
5022235,1,F,1,1,1,180000,Commercial associate,Secondary / secondary special,Separated,-14329,-6180,0,0,0,Laborers,2,39,17,House / apartment
5038728,1,M,1,1,0,184500,State servant,Higher education,Married,-13916,-169,0,0,0,Managers,2,38,0.5,House / apartment
5085712,1,F,0,1,0,135000,Working,Lower secondary,Civil marriage,-15143,-991,0,0,0,Laborers,2,41,2.5,House / apartment
5048529,0,F,1,1,1,270000,Commercial associate,Academic degree,Married,-12155,-979,0,0,0,Sales staff,3,33,2.5,House / apartment
5139898,1,F,1,0,1,166500,State servant,Higher education,Married,-14489,-5819,0,0,0,Medicine staff,3,40,16,House / apartment
5050982,1,F,1,0,1,247500,Commercial associate,Secondary / secondary special,Single / not married,-15090,-6495,0,0,0,Sales staff,2,41,18,House / apartment
5099744,0,F,1,1,1,193500,Commercial associate,Higher education,Married,-10716,-491,0,0,0,Sales staff,3,29,1.5,House / apartment
5143584,0,F,0,1,1,234000,State servant,Secondary / secondary special,Civil marriage,-14824,-5831,0,0,0,Cooking staff,3,41,16,Other
5114517,1,F,1,1,0,157500,Working,Higher education,Married,-22185,-347,1,0,0,Accountants,2,61,1,Other
5094867,1,F,0,1,0,81000,Working,Secondary / secondary special,Separated,-15007,-1677,1,1,0,Laborers,1,41,4.5,House / apartment
5116189,1,F,1,1,2,225000,Working,Secondary / secondary special,Widow,-10882,-4126,1,1,0,Managers,3,30,11.5,House / apartment
5069131,1,F,0,0,0,135000,Commercial associate,Higher education,Married,-15360,-413,0,0,1,Core staff,2,42,1,Other
5090712,1,F,1,0,2,90000,Working,Secondary / secondary special,Married,-13135,-3657,1,1,0,High skill tech staff,4,36,10,House / apartment
5116704,1,F,0,1,1,157500,Working,Lower secondary,Widow,-13361,-3258,0,0,0,Cooking staff,2,37,9,House / apartment
5069310,1,F,0,1,0,112500,Working,Lower secondary,Civil marriage,-12325,-536,0,0,0,Cleaning staff,2,34,1.5,Other
5116901,1,F,0,1,0,148500,Working,Incomplete higher,Single / not married,-9924,-1830,0,1,0,Medicine staff,1,27,5,House / apartment
5066908,1,F,0,1,1,180000,Commercial associate,Higher education,Civil marriage,-11471,-1010,0,0,1,HR staff,3,31,3,Other
5042048,1,F,0,0,0,157500,Working,Secondary / secondary special,Widow,-16509,-2013,1,1,0,Sales staff,1,45,5.5,House / apartment
5028889,1,M,1,1,0,270000,Working,Lower secondary,Separated,-19164,-3825,1,0,0,Laborers,1,53,10.5,House / apartment
5137395,1,M,0,0,1,180000,Commercial associate,Lower secondary,Married,-10940,-2483,1,0,0,Laborers,3,30,7,House / apartment
5038688,1,F,1,0,0,240750,State servant,Secondary / secondary special,Civil marriage,-17693,-7778,0,0,0,Laborers,2,48,21.5,Other
5143015,1,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,-14542,-3179,0,0,0,Laborers,2,40,8.5,Other
5113620,1,M,0,0,0,225000,Working,Secondary / secondary special,Widow,-19406,-346,0,0,0,Security staff,1,53,1,Other
5118613,1,F,1,1,0,202500,Commercial associate,Incomplete higher,Single / not married,-10205,-308,1,1,0,Sales staff,1,28,1,House / apartment
5065644,1,M,1,1,2,225000,Working,Secondary / secondary special,Married,-16221,-6903,1,1,0,Laborers,4,44,19,House / apartment
5052640,1,F,0,1,0,225000,Working,Higher education,Widow,-20538,-5525,1,0,0,Sales staff,1,56,15,House / apartment
5106016,1,F,0,1,0,180000,Working,Secondary / secondary special,Married,-11827,-157,1,0,0,Laborers,2,32,0.5,House / apartment
5118648,0,F,0,1,2,270000,Pensioner,Higher education,Single / not married,-10425,-2745,0,0,0,Core staff,3,29,7.5,House / apartment
5126692,0,F,0,0,0,292500,Working,Secondary / secondary special,Separated,-10360,-3210,0,0,0,Managers,1,28,9,Other
5088132,1,F,0,0,1,270000,State servant,Secondary / secondary special,Married,-15445,-2750,0,0,0,Core staff,3,42,7.5,House / apartment
5092394,0,M,1,1,1,157500,Pensioner,Secondary / secondary special,Married,-11050,-443,1,0,0,Drivers,3,30,1,House / apartment
5078821,1,F,0,0,0,63000,Commercial associate,Higher education,Married,-14770,-2004,0,0,0,Core staff,2,40,5.5,House / apartment
5112741,1,M,1,1,0,315000,Working,Higher education,Married,-18335,-2796,0,0,0,Drivers,2,50,7.5,House / apartment
5089124,1,F,0,0,1,162000,Working,Incomplete higher,Civil marriage,-12580,-3109,1,1,0,Core staff,3,34,8.5,House / apartment
5135488,1,F,0,1,0,135000,State servant,Higher education,Single / not married,-10660,-1935,0,0,0,Core staff,1,29,5.5,Other
5116900,0,F,0,1,0,148500,Working,Incomplete higher,Single / not married,-9924,-1830,0,1,0,Medicine staff,1,27,5,House / apartment
5022996,1,F,0,1,0,180000,Working,Secondary / secondary special,Single / not married,-23007,-11589,1,1,0,Cleaning staff,1,63,32,House / apartment
5068666,1,F,1,1,0,360000,State servant,Higher education,Separated,-19305,-1905,0,0,0,Core staff,1,53,5,House / apartment
5052640,1,F,0,1,0,225000,Working,Higher education,Widow,-20538,-5525,1,0,0,Sales staff,1,56,15,House / apartment
5090476,1,M,1,0,0,81000,State servant,Secondary / secondary special,Single / not married,-10574,-126,0,0,0,Drivers,1,29,0.5,Other
5106043,1,F,0,0,0,157500,State servant,Higher education,Civil marriage,-18142,-3041,0,1,0,Core staff,2,50,8.5,Other
5088833,1,F,0,1,0,612000,State servant,Secondary / secondary special,Married,-12563,-3715,0,0,1,Accountants,2,34,10,House / apartment
5149618,1,M,0,0,0,112500,Working,Incomplete higher,Civil marriage,-8547,-990,1,0,0,Laborers,2,23,2.5,Other
5105790,1,M,0,0,0,121500,State servant,Incomplete higher,Single / not married,-8947,-1611,1,0,0,Laborers,1,25,4.5,House / apartment
5067661,1,F,0,1,0,112500,Commercial associate,Higher education,Married,-8573,-121,0,0,1,Accountants,2,23,0.5,House / apartment
5068763,1,F,0,1,0,369000,State servant,Secondary / secondary special,Married,-17965,-2881,0,0,0,Medicine staff,2,49,8,House / apartment
5143188,1,F,0,1,1,157500,Commercial associate,Secondary / secondary special,Civil marriage,-12991,-1596,0,1,0,Core staff,3,36,4.5,House / apartment
5142129,1,F,0,0,0,283500,Commercial associate,Secondary / secondary special,Married,-17630,-5080,0,1,0,Cooking staff,2,48,14,Other
5036980,1,M,1,0,0,135000,Working,Secondary / secondary special,Single / not married,-9948,-401,1,0,0,Drivers,1,27,1,House / apartment
5116705,1,F,0,1,1,157500,Working,Lower secondary,Widow,-13361,-3258,0,0,0,Cooking staff,2,37,9,House / apartment
5115455,0,F,1,1,0,270000,Pensioner,Higher education,Married,-17833,-620,0,1,0,Accountants,2,49,1.5,House / apartment
5041398,1,F,0,1,0,225000,Commercial associate,Incomplete higher,Civil marriage,-8425,-94,0,1,0,Sales staff,2,23,0.5,House / apartment
5149838,0,F,0,1,0,157500,Pensioner,Higher education,Married,-12387,-1325,0,1,1,Medicine staff,2,34,3.5,House / apartment
5045741,1,M,0,0,0,225000,Commercial associate,Incomplete higher,Single / not married,-9448,-1022,0,0,0,Drivers,1,26,3,House / apartment
5056030,1,F,0,1,0,121500,Working,Incomplete higher,Civil marriage,-8415,-421,0,0,0,Sales staff,2,23,1,Other
5105851,1,M,1,0,0,247500,Working,Incomplete higher,Separated,-10370,-1550,1,1,0,Managers,1,28,4,House / apartment
5024092,1,F,1,0,0,126000,State servant,Incomplete higher,Single / not married,-11978,-5206,1,0,0,Core staff,1,33,14.5,House / apartment
5029079,1,F,0,1,1,135000,Working,Incomplete higher,Separated,-10153,-599,0,0,0,Sales staff,2,28,1.5,House / apartment
5079069,1,M,1,1,0,225000,Working,Secondary / secondary special,Civil marriage,-12311,-2461,1,1,0,Laborers,2,34,6.5,House / apartment
5092129,0,M,1,1,1,198000,Commercial associate,Higher education,Civil marriage,-16149,-4279,0,1,0,Managers,3,44,11.5,House / apartment
5105027,1,M,0,1,0,225000,Working,Incomplete higher,Married,-11616,-3344,1,1,0,Laborers,2,32,9,House / apartment
5149057,0,F,0,1,0,180000,State servant,Secondary / secondary special,Married,-19161,-4581,0,0,0,Cleaning staff,2,52,12.5,Other
5051154,1,M,0,0,1,247500,Working,Higher education,Single / not married,-13816,-1870,0,0,0,Laborers,2,38,5,House / apartment
5114363,1,F,0,0,0,202500,Working,Higher education,Civil marriage,-9573,-1107,1,1,0,Sales staff,2,26,3,House / apartment
5100302,1,M,0,1,1,135000,Working,Secondary / secondary special,Single / not married,-13984,-978,1,0,0,Low-skill Laborers,2,38,2.5,House / apartment
5143536,1,F,0,1,0,270000,Working,Higher education,Single / not married,-16668,-377,0,0,0,Sales staff,1,46,1,House / apartment
5114102,1,M,1,0,0,135000,Working,Lower secondary,Married,-13241,-436,1,1,0,Laborers,2,36,1,Other
5033581,1,F,0,1,2,270000,State servant,Higher education,Separated,-11342,-688,0,0,0,High skill tech staff,3,31,2,Other
5023073,1,F,1,1,0,81000,Working,Higher education,Married,-12615,-843,0,0,0,Cooking staff,2,35,2.5,House / apartment
5095640,1,F,0,0,1,180000,Commercial associate,Secondary / secondary special,Civil marriage,-10928,-1558,0,0,0,Sales staff,3,30,4.5,Other
5053957,0,F,0,0,2,85500,Commercial associate,Higher education,Married,-13708,-4625,0,1,0,High skill tech staff,4,38,12.5,House / apartment
5022593,1,F,0,1,1,144000,Working,Higher education,Civil marriage,-13435,-122,1,1,1,Secretaries,3,37,0.5,House / apartment
5106043,1,F,0,0,0,157500,State servant,Higher education,Civil marriage,-18142,-3041,0,1,0,Core staff,2,50,8.5,Other
5125935,1,F,0,1,2,135000,Commercial associate,Lower secondary,Civil marriage,-9862,-1868,1,0,0,Sales staff,4,27,5,Other
5010980,0,M,1,1,0,225000,Commercial associate,Secondary / secondary special,Single / not married,-18045,-1805,0,0,0,Drivers,1,49,5,House / apartment
5136918,0,F,1,0,0,180000,State servant,Secondary / secondary special,Married,-14732,-4491,0,0,0,Core staff,2,40,12.5,House / apartment
5033581,1,F,0,1,2,270000,State servant,Higher education,Separated,-11342,-688,0,0,0,High skill tech staff,3,31,2,Other
5050688,1,F,0,0,1,135000,Commercial associate,Secondary / secondary special,Single / not married,-14907,-2540,0,0,0,Sales staff,2,41,7,House / apartment
5118605,1,F,0,0,1,135000,Working,Higher education,Married,-11524,-1892,1,1,0,Sales staff,3,32,5,House / apartment
5113953,1,M,1,0,0,360000,Commercial associate,Higher education,Separated,-13044,-1747,0,1,0,Managers,1,36,5,House / apartment
5085974,1,F,0,1,0,247500,Commercial associate,Secondary / secondary special,Widow,-20147,-3517,0,1,0,Medicine staff,1,55,9.5,House / apartment
5142744,1,F,0,0,0,81000,Working,Secondary / secondary special,Single / not married,-17876,-377,1,1,0,Private service staff,1,49,1,House / apartment
5116829,1,M,1,1,3,135000,Commercial associate,Secondary / secondary special,Married,-15438,-4872,0,0,0,Drivers,5,42,13.5,House / apartment
5114556,1,F,0,1,1,135000,Commercial associate,Secondary / secondary special,Widow,-17121,-9751,0,0,0,Core staff,2,47,26.5,Other
5149054,1,F,1,1,3,243000,Commercial associate,Higher education,Single / not married,-23198,-1112,0,0,0,Managers,4,64,3,Other
5088174,1,F,0,0,0,180000,Working,Incomplete higher,Widow,-19629,-1897,1,1,0,Core staff,1,54,5,House / apartment
5048546,1,F,0,0,0,202500,State servant,Secondary / secondary special,Widow,-23306,-430,0,0,0,Core staff,1,64,1,House / apartment
5099938,1,F,0,1,3,54000,State servant,Secondary / secondary special,Married,-13940,-2133,1,1,0,Core staff,5,38,6,House / apartment
5061768,1,M,0,1,0,225000,Commercial associate,Higher education,Married,-22085,-2785,0,0,0,Security staff,2,61,7.5,House / apartment
5010987,1,F,0,1,0,121500,Commercial associate,Higher education,Single / not married,-11118,-3873,1,0,0,Sales staff,1,30,10.5,Other
5114315,1,F,0,0,0,216000,State servant,Higher education,Widow,-18408,-4242,0,1,0,Core staff,1,50,11.5,House / apartment
