ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN,Grouped_Housing_Type
5024272,1,M,1,1,2,315000,Working,Higher education,Married,-16856,-1373,0,0,0,Core staff,4,46,4,House / apartment
5114649,1,M,0,0,0,247500,Commercial associate,Secondary / secondary special,Married,-18993,-1747,0,0,1,Security staff,2,52,5,Other
5146426,0,M,1,0,0,261000,Commercial associate,Incomplete higher,Civil marriage,-8897,-674,0,0,0,Sales staff,2,24,2,Other
5035999,1,M,1,1,1,135000,Commercial associate,Secondary / secondary special,Married,-10707,-2564,0,1,0,Laborers,3,29,7,House / apartment
5115799,1,F,0,1,1,135000,Commercial associate,Secondary / secondary special,Single / not married,-14578,-7346,0,0,0,Laborers,2,40,20,House / apartment
5126304,1,F,0,0,0,121500,Working,Higher education,Married,-9783,-1688,0,0,0,Core staff,2,27,4.5,House / apartment
5029199,1,M,1,1,0,90000,Commercial associate,Secondary / secondary special,Married,-18896,-1661,0,0,0,Laborers,2,52,4.5,House / apartment
5135487,0,F,0,1,0,135000,State servant,Higher education,Single / not married,-10660,-1935,0,0,0,Core staff,1,29,5.5,Other
5062479,1,F,0,1,0,157500,Working,Higher education,Married,-15462,-2969,0,0,1,Medicine staff,2,42,8,House / apartment
5149707,1,F,0,1,1,90000,Working,Higher education,Married,-11574,-3608,0,1,0,High skill tech staff,3,32,10,House / apartment
5142319,1,M,1,1,0,157500,Commercial associate,Secondary / secondary special,Civil marriage,-9941,-1990,0,0,0,Drivers,2,27,5.5,House / apartment
5023917,1,M,1,0,1,225000,Working,Secondary / secondary special,Civil marriage,-16173,-2862,0,0,0,Managers,3,44,8,House / apartment
5029300,1,F,1,1,1,247500,Working,Incomplete higher,Married,-14046,-353,0,0,0,Sales staff,3,38,1,House / apartment
5096079,0,M,0,0,1,207000,State servant,Higher education,Married,-14891,-2623,0,0,0,Core staff,3,41,7,Other
5026638,1,M,1,0,0,135000,Working,Secondary / secondary special,Single / not married,-18010,-2811,1,0,0,Laborers,1,49,7.5,House / apartment
5050795,1,F,1,0,1,135000,Working,Higher education,Civil marriage,-12827,-623,0,0,0,Sales staff,3,35,1.5,House / apartment
5099791,1,M,1,0,0,252000,Working,Higher education,Married,-15227,-5300,1,1,0,Laborers,2,42,14.5,House / apartment
5050757,1,M,0,0,0,247500,Working,Secondary / secondary special,Married,-17974,-1413,0,0,0,Drivers,2,49,4,House / apartment
5067070,1,F,0,1,0,171000,State servant,Lower secondary,Widow,-18672,-2593,0,1,0,Medicine staff,1,51,7,House / apartment
5065562,1,F,0,1,0,157500,Commercial associate,Higher education,Married,-11332,-566,0,0,0,Sales staff,2,31,1.5,House / apartment
5053556,1,M,1,1,1,193500,Working,Secondary / secondary special,Married,-10439,-2250,1,0,0,Core staff,3,29,6,House / apartment
5135897,1,F,0,1,2,90000,State servant,Secondary / secondary special,Civil marriage,-12724,-2635,1,0,0,Core staff,4,35,7,House / apartment
5061649,0,M,0,1,1,157500,State servant,Incomplete higher,Married,-8948,-1751,0,0,0,Core staff,3,25,5,House / apartment
5089504,1,M,1,0,0,225000,Working,Secondary / secondary special,Single / not married,-8958,-217,1,1,0,Drivers,1,25,0.5,House / apartment
5126731,1,M,0,1,0,229500,Working,Secondary / secondary special,Single / not married,-16481,-1292,1,1,0,Drivers,1,45,3.5,House / apartment
5069311,1,F,0,1,0,112500,Working,Lower secondary,Civil marriage,-12325,-536,0,0,0,Cleaning staff,2,34,1.5,Other
5021782,1,F,0,1,0,292500,Commercial associate,Higher education,Civil marriage,-14522,-1552,0,0,0,Laborers,2,40,4.5,House / apartment
5036499,1,F,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,-14594,-2673,0,1,1,Accountants,2,40,7.5,House / apartment
5143537,1,F,0,1,0,270000,Working,Higher education,Single / not married,-16668,-377,0,0,0,Sales staff,1,46,1,House / apartment
5125250,1,M,0,1,1,225000,Working,Higher education,Single / not married,-12958,-1475,1,0,1,Laborers,2,36,4,Other
5105322,1,F,0,1,0,202500,Commercial associate,Higher education,Single / not married,-12196,-2218,0,0,0,Accountants,1,33,6,Other
5113604,1,M,0,1,1,270000,State servant,Higher education,Married,-11082,-376,0,0,0,Core staff,3,30,1,House / apartment
5091990,1,F,0,0,0,157500,Working,Higher education,Married,-18205,-9178,0,0,0,Core staff,2,50,25,House / apartment
5137117,1,M,1,0,0,81000,Working,Secondary / secondary special,Married,-20770,-1051,1,1,0,Drivers,2,57,3,Other
5087940,1,F,0,1,0,360000,Commercial associate,Secondary / secondary special,Married,-18095,-3205,0,0,0,Sales staff,2,50,9,Other
5118461,1,F,1,0,1,135000,State servant,Secondary / secondary special,Civil marriage,-9979,-2106,1,0,0,Core staff,3,27,6,House / apartment
5069332,1,M,1,1,1,247500,Working,Higher education,Married,-9425,-232,0,0,0,Sales staff,3,26,0.5,House / apartment
5044818,1,F,0,1,0,135000,Working,Higher education,Single / not married,-9100,-1133,0,0,0,Managers,1,25,3,House / apartment
5023255,1,M,0,1,0,112500,Working,Secondary / secondary special,Separated,-20433,-2396,0,0,0,Drivers,1,56,6.5,House / apartment
5035702,1,F,0,1,0,112500,State servant,Lower secondary,Married,-19814,-2656,0,0,0,Laborers,2,54,7.5,House / apartment
5066561,1,F,0,0,0,180000,Commercial associate,Incomplete higher,Married,-8247,-430,1,0,1,Sales staff,2,23,1,Other
5116282,1,F,0,0,0,112500,Commercial associate,Lower secondary,Married,-19020,-231,0,0,0,Sales staff,2,52,0.5,Other
5093227,1,M,0,1,0,157500,Commercial associate,Academic degree,Married,-21453,-1854,0,1,0,Managers,2,59,5,House / apartment
5038688,1,F,1,0,0,240750,State servant,Secondary / secondary special,Civil marriage,-17693,-7778,0,0,0,Laborers,2,48,21.5,Other
5087514,0,F,1,1,1,126000,Commercial associate,Higher education,Married,-12566,-132,0,0,0,Laborers,3,34,0.5,House / apartment
5061418,1,F,0,1,0,270000,Commercial associate,Lower secondary,Civil marriage,-14609,-1842,1,1,0,Sales staff,2,40,5,House / apartment
5092264,1,M,0,1,0,112500,Working,Secondary / secondary special,Civil marriage,-17837,-351,0,0,0,Security staff,2,49,1,House / apartment
5029465,1,F,1,1,1,112500,Commercial associate,Higher education,Civil marriage,-10551,-3000,0,0,1,Core staff,3,29,8,House / apartment
5067506,1,M,0,1,0,180000,Working,Lower secondary,Civil marriage,-13024,-2191,0,0,0,Managers,2,36,6,House / apartment
5105770,1,F,0,0,0,450000,Working,Higher education,Separated,-19046,-1002,0,1,0,Core staff,1,52,2.5,House / apartment
5146431,1,M,1,0,0,261000,Commercial associate,Incomplete higher,Civil marriage,-8897,-674,0,0,0,Sales staff,2,24,2,Other
5061622,1,M,1,1,0,427500,State servant,Incomplete higher,Single / not married,-11943,-3150,0,1,0,High skill tech staff,1,33,8.5,Other
5116705,1,F,0,1,1,157500,Working,Lower secondary,Widow,-13361,-3258,0,0,0,Cooking staff,2,37,9,House / apartment
5091591,1,F,0,1,0,225000,Commercial associate,Incomplete higher,Married,-10159,-1204,0,0,0,Accountants,2,28,3.5,Other
5088173,1,F,0,0,0,180000,Working,Incomplete higher,Widow,-19629,-1897,1,1,0,Core staff,1,54,5,House / apartment
5148785,0,F,1,1,1,139500,Working,Secondary / secondary special,Married,-16765,-1506,0,0,0,Sales staff,3,46,4,House / apartment
5054281,1,F,1,0,0,112500,Commercial associate,Secondary / secondary special,Married,-17162,-212,0,0,0,Cleaning staff,2,47,0.5,House / apartment
5095752,0,F,0,0,0,202500,Working,Secondary / secondary special,Married,-12869,-340,1,1,0,Managers,2,35,1,Other
5091054,1,F,0,1,2,270000,Commercial associate,Higher education,Married,-15438,-2197,0,0,1,Secretaries,4,42,6,House / apartment
5047796,1,F,0,1,1,112500,Student,Secondary / secondary special,Civil marriage,-12127,-795,0,0,0,Laborers,3,33,2,House / apartment
5105695,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-12155,-667,0,0,0,Laborers,2,33,2,Other
5089171,1,F,1,0,1,184500,Working,Higher education,Separated,-13438,-4447,1,0,0,Core staff,2,37,12,Other
5100141,1,F,0,1,0,180000,State servant,Higher education,Single / not married,-17827,-3810,0,0,0,Managers,1,49,10.5,House / apartment
5037264,0,F,1,1,1,135000,State servant,Higher education,Married,-15243,-6659,0,0,0,Core staff,3,42,18,House / apartment
5149110,1,M,1,1,0,90000,Commercial associate,Incomplete higher,Married,-9987,-410,0,0,0,Sales staff,2,27,1,Other
5052646,1,F,0,1,0,225000,Working,Higher education,Widow,-20538,-5525,1,0,0,Sales staff,1,56,15,House / apartment
5047796,1,F,0,1,1,112500,Student,Secondary / secondary special,Civil marriage,-12127,-795,0,0,0,Laborers,3,33,2,House / apartment
5069310,1,F,0,1,0,112500,Working,Lower secondary,Civil marriage,-12325,-536,0,0,0,Cleaning staff,2,34,1.5,Other
5023937,1,F,0,1,2,135000,Working,Secondary / secondary special,Separated,-14874,-2407,0,0,0,Core staff,3,41,6.5,House / apartment
5105460,1,M,0,0,1,202500,State servant,Incomplete higher,Married,-12096,-575,0,0,0,Drivers,3,33,1.5,Other
5068038,1,F,0,0,0,112500,State servant,Secondary / secondary special,Married,-17164,-9363,0,0,0,Medicine staff,2,47,25.5,Other
5036948,1,F,1,1,0,270000,Commercial associate,Secondary / secondary special,Married,-18382,-5454,0,0,0,Managers,2,50,15,House / apartment
5149523,1,F,0,1,0,90000,Working,Lower secondary,Married,-16684,-2451,0,0,0,Medicine staff,2,46,6.5,House / apartment
5116753,0,M,1,1,0,216000,Commercial associate,Secondary / secondary special,Married,-16337,-1797,0,0,0,Drivers,2,45,5,House / apartment
5142375,1,M,1,0,0,180000,Commercial associate,Incomplete higher,Single / not married,-9538,-195,0,0,0,Laborers,1,26,0.5,Other
5091201,1,F,0,1,1,67500,Working,Secondary / secondary special,Separated,-11126,-2087,1,1,0,Accountants,2,30,5.5,House / apartment
5087898,0,F,0,0,0,234000,State servant,Higher education,Civil marriage,-21967,-5215,0,0,1,Core staff,2,60,14.5,House / apartment
5091193,1,F,0,1,1,67500,Working,Secondary / secondary special,Separated,-11126,-2087,1,1,0,Accountants,2,30,5.5,House / apartment
5038688,1,F,1,0,0,240750,State servant,Secondary / secondary special,Civil marriage,-17693,-7778,0,0,0,Laborers,2,48,21.5,Other
5137477,1,F,0,0,1,157500,Working,Higher education,Married,-13549,-2877,0,1,0,Accountants,3,37,8,House / apartment
5025200,1,F,0,1,0,225000,Commercial associate,Secondary / secondary special,Single / not married,-16557,-2834,0,0,0,Sales staff,1,45,8,House / apartment
5053921,1,M,0,0,1,202500,Working,Lower secondary,Civil marriage,-14454,-1064,1,1,0,Drivers,3,40,3,House / apartment
5095242,1,F,0,0,2,112500,Working,Secondary / secondary special,Separated,-14307,-188,0,0,0,Laborers,3,39,0.5,House / apartment
5041397,1,F,0,1,0,225000,Commercial associate,Incomplete higher,Civil marriage,-8425,-94,0,1,0,Sales staff,2,23,0.5,House / apartment
5033615,1,F,0,0,0,202500,Working,Secondary / secondary special,Widow,-15787,-2270,0,0,0,Laborers,1,43,6,House / apartment
5142756,1,F,0,0,0,67500,Working,Secondary / secondary special,Married,-11997,-3118,0,1,0,Sales staff,2,33,8.5,House / apartment
5009451,1,F,0,0,0,202500,State servant,Higher education,Married,-17274,-1348,0,1,0,Laborers,2,47,3.5,House / apartment
5028891,1,M,1,1,0,270000,Working,Lower secondary,Separated,-19164,-3825,1,0,0,Laborers,1,53,10.5,House / apartment
5051192,1,M,0,0,0,270000,Working,Incomplete higher,Separated,-17938,-531,1,0,0,Managers,1,49,1.5,Other
5033482,1,F,1,0,0,270000,Commercial associate,Higher education,Married,-12297,-384,1,0,0,Managers,2,34,1,House / apartment
5045272,1,F,0,1,2,180000,Working,Secondary / secondary special,Married,-13787,-3082,0,0,0,Core staff,4,38,8.5,House / apartment
5090081,1,F,0,1,0,225000,Working,Higher education,Single / not married,-12195,-2592,0,1,0,Managers,1,33,7,House / apartment
5024095,1,F,1,0,0,126000,State servant,Incomplete higher,Single / not married,-11978,-5206,1,0,0,Core staff,1,33,14.5,House / apartment
5038776,1,F,0,1,0,81000,State servant,Higher education,Widow,-19439,-6712,0,0,0,High skill tech staff,1,53,18.5,House / apartment
5066908,1,F,0,1,1,180000,Commercial associate,Higher education,Civil marriage,-11471,-1010,0,0,1,HR staff,3,31,3,Other
5090073,1,F,0,1,0,130500,Working,Secondary / secondary special,Widow,-18245,-3292,0,0,0,Security staff,1,50,9,House / apartment
5022332,1,M,1,1,0,256500,Commercial associate,Higher education,Married,-21503,-1674,0,0,1,Core staff,2,59,4.5,House / apartment
5149519,1,F,0,1,0,90000,Working,Lower secondary,Married,-16684,-2451,0,0,0,Medicine staff,2,46,6.5,House / apartment
5052969,1,F,0,1,1,157500,Commercial associate,Higher education,Civil marriage,-15218,-2150,0,0,0,Managers,3,42,6,House / apartment
5009853,1,M,1,0,0,360000,Commercial associate,Secondary / secondary special,Separated,-10276,-556,1,1,0,Drivers,1,28,1.5,Other
5143565,1,M,0,0,2,202500,Working,Secondary / secondary special,Married,-10954,-745,0,0,0,Drivers,4,30,2,Other
5146182,1,M,0,0,0,202500,Working,Secondary / secondary special,Married,-18281,-3596,0,0,0,Laborers,2,50,10,Other
5046008,0,F,0,1,0,103500,State servant,Secondary / secondary special,Civil marriage,-10961,-473,0,0,0,Cooking staff,2,30,1.5,House / apartment
5035688,1,F,1,1,0,135000,Working,Secondary / secondary special,Civil marriage,-16505,-8377,0,0,0,Laborers,2,45,23,House / apartment
5041298,1,F,0,1,1,180000,Commercial associate,Incomplete higher,Married,-12179,-1159,0,1,0,High skill tech staff,3,33,3,House / apartment
5090152,1,F,0,1,1,135000,Working,Secondary / secondary special,Married,-14496,-4206,0,0,0,Medicine staff,3,40,11.5,Other
5066968,1,M,1,0,0,119250,Working,Secondary / secondary special,Civil marriage,-17542,-645,0,0,1,Drivers,2,48,2,House / apartment
5028582,0,M,0,0,0,540000,Commercial associate,Higher education,Married,-19996,-691,0,0,0,Managers,2,55,2,House / apartment
5021514,1,F,0,1,0,144000,State servant,Secondary / secondary special,Married,-18136,-10110,0,1,0,High skill tech staff,2,50,27.5,House / apartment
5089152,1,M,1,0,2,292500,State servant,Secondary / secondary special,Married,-15583,-6031,0,1,0,Drivers,4,43,16.5,Other
5143246,1,F,0,0,0,135000,State servant,Higher education,Separated,-19514,-1991,1,0,0,IT staff,1,53,5.5,Other
5052764,1,F,0,1,0,315000,Working,Secondary / secondary special,Married,-21841,-1632,0,0,0,Sales staff,2,60,4.5,House / apartment
5067192,0,M,1,1,0,180000,Working,Lower secondary,Single / not married,-11988,-2495,0,0,0,Laborers,1,33,7,House / apartment
5137394,1,M,0,0,1,180000,Commercial associate,Lower secondary,Married,-10940,-2483,1,0,0,Laborers,3,30,7,House / apartment
5146166,1,F,1,1,0,162000,Commercial associate,Secondary / secondary special,Civil marriage,-18251,-3019,0,1,0,Managers,2,50,8.5,House / apartment
5137166,1,M,1,0,1,459000,State servant,Higher education,Married,-15839,-1904,1,0,0,Managers,3,43,5,Other
5067372,1,F,1,1,0,315000,Commercial associate,Incomplete higher,Single / not married,-9130,-1390,0,1,0,Core staff,1,25,4,House / apartment
5045741,1,M,0,0,0,225000,Commercial associate,Incomplete higher,Single / not married,-9448,-1022,0,0,0,Drivers,1,26,3,House / apartment
5125935,1,F,0,1,2,135000,Commercial associate,Lower secondary,Civil marriage,-9862,-1868,1,0,0,Sales staff,4,27,5,Other
5096744,1,F,0,1,0,180000,Working,Lower secondary,Widow,-16803,-2227,1,1,0,Cleaning staff,1,46,6,House / apartment
5125935,1,F,0,1,2,135000,Commercial associate,Lower secondary,Civil marriage,-9862,-1868,1,0,0,Sales staff,4,27,5,Other
5047796,1,F,0,1,1,112500,Student,Secondary / secondary special,Civil marriage,-12127,-795,0,0,0,Laborers,3,33,2,House / apartment
5058357,1,F,0,0,0,135000,Working,Secondary / secondary special,Civil marriage,-9888,-2031,0,0,0,Laborers,2,27,5.5,House / apartment
5126112,1,M,0,0,0,180000,Working,Lower secondary,Married,-16235,-4123,1,0,0,Managers,2,44,11.5,Other
5117611,1,F,0,0,0,157500,Working,Higher education,Married,-14098,-2257,0,0,0,Core staff,2,39,6,House / apartment
5140191,1,M,0,0,0,157500,Working,Secondary / secondary special,Single / not married,-9991,-766,1,0,0,Laborers,1,27,2,Other
5125557,1,F,0,0,0,94500,Working,Secondary / secondary special,Single / not married,-15672,-622,1,0,0,Laborers,1,43,1.5,House / apartment
5135905,1,F,0,1,1,171000,State servant,Higher education,Separated,-20581,-1751,0,0,0,IT staff,2,56,5,House / apartment
5095171,1,M,1,1,0,252000,Commercial associate,Higher education,Married,-13796,-2682,0,0,0,Drivers,2,38,7.5,House / apartment
5143585,1,F,0,1,1,234000,State servant,Secondary / secondary special,Civil marriage,-14824,-5831,0,0,0,Cooking staff,3,41,16,Other
5037266,0,M,1,0,0,225000,Working,Secondary / secondary special,Single / not married,-11892,-1322,0,0,0,Drivers,1,33,3.5,House / apartment
5010007,1,F,0,1,1,112500,State servant,Incomplete higher,Civil marriage,-10926,-3570,0,1,0,Secretaries,3,30,10,House / apartment
5041137,1,F,0,1,0,157500,State servant,Incomplete higher,Civil marriage,-10338,-795,0,0,0,Core staff,2,28,2,House / apartment
5048034,1,M,1,1,2,180000,Working,Secondary / secondary special,Civil marriage,-13059,-4813,0,0,0,Laborers,4,36,13,House / apartment
5089505,1,F,1,0,1,405000,Working,Secondary / secondary special,Married,-13810,-1678,1,1,1,Core staff,3,38,4.5,Other
5047796,1,F,0,1,1,112500,Student,Secondary / secondary special,Civil marriage,-12127,-795,0,0,0,Laborers,3,33,2,House / apartment
5067077,1,F,0,1,0,171000,State servant,Lower secondary,Widow,-18672,-2593,0,1,0,Medicine staff,1,51,7,House / apartment
5125892,1,F,1,1,0,112500,Working,Higher education,Married,-18531,-925,0,1,0,High skill tech staff,2,51,2.5,House / apartment
5035496,1,F,1,0,0,405000,State servant,Higher education,Single / not married,-20052,-980,0,1,0,Managers,1,55,2.5,House / apartment
5044681,1,F,0,1,0,90000,Working,Lower secondary,Single / not married,-10523,-2778,0,0,0,Core staff,1,29,7.5,House / apartment
5048497,1,F,1,1,1,76500,Working,Secondary / secondary special,Married,-11869,-4479,1,1,0,Core staff,3,33,12.5,House / apartment
5148668,1,M,1,1,1,810000,Commercial associate,Incomplete higher,Civil marriage,-17922,-3455,0,0,0,Security staff,3,49,9.5,Other
5053590,1,M,1,1,0,405000,Working,Higher education,Married,-10772,-546,0,0,0,Managers,2,30,1.5,House / apartment
5142999,1,M,1,0,1,166500,State servant,Secondary / secondary special,Married,-12372,-5401,0,1,0,Core staff,3,34,15,Other
5135509,1,F,0,1,1,252000,State servant,Higher education,Married,-12300,-3853,0,0,0,Core staff,3,34,10.5,House / apartment
5028901,1,M,1,1,0,270000,Working,Lower secondary,Separated,-19164,-3825,1,0,0,Laborers,1,53,10.5,House / apartment
5028371,1,F,0,0,0,180000,Working,Secondary / secondary special,Widow,-19868,-3278,0,0,0,Core staff,1,54,9,Other
5135483,0,M,0,1,0,135000,State servant,Higher education,Single / not married,-10660,-1935,0,0,0,Core staff,1,29,5.5,Other
5142339,1,F,1,0,2,180000,Working,Higher education,Married,-12709,-3193,0,0,0,Managers,4,35,8.5,House / apartment
5022803,1,F,1,1,0,202500,Working,Higher education,Widow,-11998,-1497,0,0,0,Managers,1,33,4,House / apartment
5025092,1,M,1,0,3,90000,Working,Lower secondary,Separated,-13608,-1461,1,0,0,Drivers,4,37,4,Other
5117159,1,F,0,0,1,135000,State servant,Secondary / secondary special,Separated,-16150,-5148,0,0,0,Medicine staff,2,44,14,House / apartment
5090878,1,F,1,1,0,337500,Working,Higher education,Civil marriage,-14311,-2985,0,0,1,Drivers,2,39,8,Other
5062375,1,F,0,1,0,121500,State servant,Higher education,Widow,-19426,-1598,1,1,0,Accountants,1,53,4.5,House / apartment
5052930,1,M,1,1,0,247500,Working,Secondary / secondary special,Separated,-21222,-3154,0,0,0,Drivers,1,58,8.5,House / apartment
5091662,1,F,0,1,1,360000,Commercial associate,Secondary / secondary special,Married,-17106,-2849,0,0,0,Managers,3,47,8,House / apartment
5022938,1,F,1,0,0,202500,Commercial associate,Incomplete higher,Separated,-14096,-1344,0,1,1,Accountants,1,39,3.5,House / apartment
5022327,1,M,1,1,0,256500,Commercial associate,Higher education,Married,-21503,-1674,0,0,1,Core staff,2,59,4.5,House / apartment
5137107,1,F,1,0,0,360000,State servant,Secondary / secondary special,Married,-18577,-108,1,1,0,Medicine staff,2,51,0.5,House / apartment
5069063,1,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,-17762,-2484,0,0,0,Laborers,2,49,7,House / apartment
5022140,1,F,0,1,0,207000,Commercial associate,Secondary / secondary special,Single / not married,-19569,-2013,0,0,0,Sales staff,1,54,5.5,House / apartment
5065538,1,M,0,1,2,207000,Commercial associate,Secondary / secondary special,Married,-12995,-1509,0,0,0,Managers,4,36,4,House / apartment
5143243,1,F,0,0,0,135000,State servant,Higher education,Separated,-19514,-1991,1,0,0,IT staff,1,53,5.5,Other
5090121,1,F,0,1,2,315000,State servant,Secondary / secondary special,Separated,-12134,-192,0,0,1,Laborers,3,33,0.5,Other
5096313,1,F,1,0,0,81000,Commercial associate,Secondary / secondary special,Civil marriage,-14157,-2349,0,0,0,Laborers,2,39,6.5,Other
5148928,1,F,0,0,0,211500,Working,Secondary / secondary special,Civil marriage,-16799,-2116,0,0,0,Sales staff,2,46,6,House / apartment
5047796,1,F,0,1,1,112500,Student,Secondary / secondary special,Civil marriage,-12127,-795,0,0,0,Laborers,3,33,2,House / apartment
5089268,1,F,0,0,0,72000,Working,Secondary / secondary special,Single / not married,-18799,-1466,1,0,0,Cleaning staff,1,52,4,House / apartment
5068852,1,M,0,1,0,157500,Working,Secondary / secondary special,Single / not married,-20603,-1175,0,0,0,Laborers,1,56,3,House / apartment
5067018,1,F,1,1,1,247500,Working,Secondary / secondary special,Civil marriage,-17152,-1253,0,0,1,Laborers,3,47,3.5,House / apartment
5150148,1,F,0,1,2,112500,Working,Secondary / secondary special,Single / not married,-12121,-3718,0,0,0,Core staff,3,33,10,House / apartment
5021590,1,F,1,1,0,247500,Working,Incomplete higher,Separated,-19672,-1375,1,0,0,Accountants,1,54,4,House / apartment
5021264,0,F,0,0,0,135000,Working,Incomplete higher,Single / not married,-11448,-1982,0,0,0,Accountants,1,31,5.5,Other
5142454,1,M,1,1,0,315000,Working,Incomplete higher,Married,-10655,-1444,0,0,0,Managers,2,29,4,House / apartment
5062645,1,F,1,1,0,202500,Commercial associate,Secondary / secondary special,Civil marriage,-18626,-1332,0,0,0,Security staff,2,51,3.5,House / apartment
5033545,1,F,1,0,0,117000,Working,Secondary / secondary special,Married,-14692,-1360,1,0,0,Laborers,2,40,3.5,House / apartment
5024977,1,M,0,0,0,360000,Working,Incomplete higher,Single / not married,-12375,-2773,0,1,1,Laborers,1,34,7.5,Other
5146234,1,F,0,1,0,157500,Working,Higher education,Civil marriage,-8238,-674,0,0,0,Accountants,2,23,2,Other
5062107,1,M,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,-19008,-3607,0,0,0,Managers,2,52,10,House / apartment
5149334,1,F,0,1,0,155250,Working,Secondary / secondary special,Separated,-19420,-2267,1,0,0,Laborers,1,53,6,House / apartment
5029764,0,M,1,0,0,157500,Working,Secondary / secondary special,Married,-21369,-12253,0,1,0,Drivers,2,59,33.5,Other
5065377,1,F,0,1,0,215550,Working,Higher education,Married,-10429,-931,0,1,0,High skill tech staff,2,29,2.5,House / apartment
5048506,1,F,1,1,0,720000,State servant,Higher education,Widow,-15031,-5422,1,1,0,Core staff,1,41,15,House / apartment
5028990,1,F,0,0,2,81000,Working,Lower secondary,Single / not married,-15373,-2333,0,0,0,Sales staff,3,42,6.5,House / apartment
5035830,1,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Single / not married,-20283,-3447,0,0,0,Drivers,1,56,9.5,House / apartment
5050485,1,F,0,0,0,292500,Commercial associate,Secondary / secondary special,Civil marriage,-18698,-10758,0,0,0,Laborers,2,51,29.5,House / apartment
5088448,1,F,0,1,0,157500,State servant,Secondary / secondary special,Widow,-22887,-2052,0,1,0,Drivers,1,63,5.5,House / apartment
5008889,1,F,0,1,0,247500,Commercial associate,Higher education,Separated,-17016,-1347,0,0,0,Core staff,1,47,3.5,Other
5148669,1,M,1,1,1,810000,Commercial associate,Incomplete higher,Civil marriage,-17922,-3455,0,0,0,Security staff,3,49,9.5,Other
5132962,1,F,0,1,1,157500,State servant,Secondary / secondary special,Single / not married,-12676,-1350,0,0,0,Waiters/barmen staff,2,35,3.5,House / apartment
5105460,1,M,0,0,1,202500,State servant,Incomplete higher,Married,-12096,-575,0,0,0,Drivers,3,33,1.5,Other
5105461,1,M,0,0,1,202500,State servant,Incomplete higher,Married,-12096,-575,0,0,0,Drivers,3,33,1.5,Other
5009762,1,M,0,0,0,135000,Working,Secondary / secondary special,Separated,-14118,-3174,0,0,0,Laborers,1,39,8.5,House / apartment
5066811,0,F,1,0,1,360000,Working,Higher education,Widow,-16480,-4023,0,0,1,Managers,2,45,11,House / apartment
5095976,1,F,1,0,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,-16314,-1040,1,0,0,High skill tech staff,2,45,3,Other
5066592,1,F,0,0,1,360000,Commercial associate,Higher education,Civil marriage,-14805,-1922,0,0,0,Sales staff,3,41,5.5,House / apartment
5117027,1,M,1,1,1,225000,Commercial associate,Higher education,Married,-10298,-1860,1,1,0,Managers,3,28,5,House / apartment
5025092,1,M,1,0,3,90000,Working,Lower secondary,Separated,-13608,-1461,1,0,0,Drivers,4,37,4,Other
5048106,1,F,1,1,1,157500,Working,Lower secondary,Married,-14400,-1435,0,0,0,Sales staff,3,39,4,House / apartment
5047999,1,F,0,1,0,112500,Working,Secondary / secondary special,Widow,-19393,-583,0,0,0,Cooking staff,1,53,1.5,House / apartment
5068022,0,M,1,1,0,135000,Working,Secondary / secondary special,Married,-15438,-3377,0,0,0,Laborers,2,42,9.5,House / apartment
5085628,0,M,0,1,1,202500,Commercial associate,Secondary / secondary special,Separated,-12440,-503,0,1,0,Core staff,2,34,1.5,House / apartment
5125669,0,F,0,0,0,45000,State servant,Secondary / secondary special,Married,-18532,-3666,1,1,0,Core staff,2,51,10,House / apartment
5028241,1,F,0,1,0,225000,Commercial associate,Higher education,Single / not married,-18042,-1603,0,1,1,Laborers,1,49,4.5,House / apartment
5125606,1,F,0,1,1,243000,State servant,Higher education,Separated,-16910,-379,0,0,0,Managers,2,46,1,House / apartment
5140115,1,F,0,1,1,81000,Working,Secondary / secondary special,Civil marriage,-16591,-8254,0,0,0,Core staff,3,45,22.5,House / apartment
5047796,1,F,0,1,1,112500,Student,Secondary / secondary special,Civil marriage,-12127,-795,0,0,0,Laborers,3,33,2,House / apartment
5125392,1,F,0,1,0,135000,State servant,Secondary / secondary special,Single / not married,-10066,-3026,1,1,0,High skill tech staff,1,28,8.5,House / apartment
5142165,1,M,0,1,1,360000,Working,Secondary / secondary special,Civil marriage,-11524,-2554,0,0,0,Sales staff,3,32,7,House / apartment
5150482,1,F,1,1,1,157500,Working,Secondary / secondary special,Married,-10808,-1739,0,0,0,Core staff,3,30,5,House / apartment
5029532,1,F,0,0,1,81000,Working,Higher education,Married,-10388,-657,0,0,1,Core staff,3,28,2,House / apartment
